	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
912	GCA_002548765	allframes	32051	Bacteria		False	179192	1	KJ019127	19125	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
914	GCA_002548785	allframes	32051	Bacteria		False	179142	1	KJ019129	19100	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
916	GCA_002548815	allframes	32051	Bacteria		False	179204	1	KJ019130	19119	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
918	GCA_002548835	allframes	32051	Bacteria		False	179208	1	KJ019139	19117	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
920	GCA_002548855	allframes	32051	Bacteria		False	179210	1	KJ019160	19116	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
922	GCA_002548875	allframes	32051	Bacteria		False	179208	1	KJ019165	19119	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
924	GCA_002548905	allframes	32051	Bacteria		False	179233	1	KJ019032	19123	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
926	GCA_002548965	allframes	32051	Bacteria		False	179254	1	KJ019070	19135	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
928	GCA_002549015	allframes	32051	Bacteria		False	178897	1	KJ019080	19093	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
930	GCA_002549035	allframes	32051	Bacteria		False	179109	1	KJ019121	19131	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
932	GCA_002549055	allframes	32051	Bacteria		False	179260	1	KJ019124	19127	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
934	GCA_002549075	allframes	32051	Bacteria		False	179203	1	KJ019118	19121	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
936	GCA_002549095	allframes	32051	Bacteria		False	179203	1	KJ019126	19115	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
938	GCA_002549155	allframes	32051	Bacteria		False	179111	1	KJ019131	19101	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
940	GCA_002549215	allframes	32051	Bacteria		False	179115	1	KJ019140	19107	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
942	GCA_002549235	allframes	32051	Bacteria		False	179254	1	KJ019162	19116	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
944	GCA_002549255	allframes	32051	Bacteria		False	179177	1	KJ019164	19120	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
946	GCA_002549295	allframes	32051	Bacteria		False	179142	1	KJ019056	19115	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
948	GCA_002549335	allframes	32051	Bacteria		False	179206	1	KJ019034	19123	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
950	GCA_002549375	allframes	32051	Bacteria		False	179208	1	KJ019046	19122	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
952	GCA_002549405	allframes	32051	Bacteria		False	179207	1	KJ019050	19116	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
953	GCF_000856885	allframes	9615	Eukaryota	UniProt	False	31323	1	AC_000020	2543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
954	GCA_002549445	allframes	32051	Bacteria		False	179110	1	KJ019057	19110	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
955	GCF_000856905	allframes	9103	Eukaryota	Literature	False	26263	1	AC_000016	3094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
956	GCA_002549465	allframes	32051	Bacteria		False	179204	1	KJ019074	19110	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
958	GCA_002549515	allframes	32051	Bacteria		False	179209	1	KJ019077	19115	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
960	GCA_002549535	allframes	32051	Bacteria		False	179110	1	KJ019083	19095	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
965	GCF_000857005	allframes	7141	Eukaryota	UniProt	False	129593	1	NC_004778	8911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
967	GCF_000857025	allframes	7088	Eukaryota	UniProt	False	131160	1	NC_005137	10682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
969	GCF_000857045	allframes	9606;10090;30650;45479;45480;99825;99826;99827;226685	Eukaryota	Literature, UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;UniProt	False	196858	1	NC_003310	24488	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
973	GCF_000857085	allframes	9606	Eukaryota	RefSeq	False	34794	1	NC_011202	2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
977	GCF_000857125	allframes	90371	Bacteria	RefSeq	False	40793	1	NC_006940	3427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
983	GCF_000857185	allframes	34844	Eukaryota	RefSeq	False	7428	1	NC_006951	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
993	GCF_000857285	allframes	43080	Archaea	RefSeq	False	35450	1	NC_004086	5039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1009	GCF_000857445	allframes	1129;32051	Bacteria	UniProt;	False	196280	1	NC_006820	20683	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
1011	GCF_000857465	allframes	630	Bacteria	RefSeq	False	46339	1	NC_005069	4546	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
1023	GCF_000857585	allframes	91612	Bacteria	RefSeq	False	55770	1	NC_007024	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1025	GCF_000857605	allframes	1280	Bacteria	RefSeq	False	44283	1	NC_007050	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1027	GCF_000857625	allframes	1280	Bacteria	Literature	False	39620	1	NC_007047	4944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1029	GCF_000857645	allframes	1280	Bacteria	RefSeq	False	45861	1	NC_007052	5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1031	GCF_000857665	allframes	1280	Bacteria	RefSeq	False	45286	1	NC_007056	5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1033	GCF_000857685	allframes	1280	Bacteria	RefSeq	False	41902	1	NC_007060	5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1035	GCF_000857705	allframes	1280	Bacteria	RefSeq	False	42431	1	NC_007064	5125	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
1049	GCF_000857845	allframes	9615	Eukaryota	UniProt	False	30536	1	AC_000003	2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1051	GCF_000857865	allframes	9606	Eukaryota	UniProt	False	35938	1	AC_000008	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1053	GCF_000857885	allframes	9606	Eukaryota	UniProt	False	34794	1	AC_000019	2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1057	GCF_000857925	allframes	1308	Bacteria	RefSeq	False	34815	1	NC_002072	3860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1059	GCF_000857945	allframes	7107;7111;174822	Eukaryota	Literature;Literature;Literature	False	158482	1	NC_004117	14734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1063	GCF_000857985	allframes	1218;59920	Bacteria	UniProt;RefSeq	False	178249	1	NC_006884	20449	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
1065	GCF_000858005	allframes	562	Bacteria	RefSeq, UniProt	False	167560	1	NC_004928	19264	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1081	GCF_000858165	allframes	90371	Bacteria	RefSeq	False	46900	1	NC_006949	3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1087	GCF_000858225	allframes	27614	Eukaryota	RefSeq, UniProt	False	7879	1	NC_003348	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1093	GCF_000858285	allframes	9606	Eukaryota	RefSeq, UniProt	False	124884	1	NC_001348	10174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1095	GCF_000858305	allframes	1409;1423	Bacteria	Literature, RefSeq;Literature, UniProt	False	21129	1	NC_002649	2774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1103	GCF_000858385	allframes	9606	Eukaryota	RefSeq, UniProt	False	154675	1	NC_001798	3905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1107	GCF_000858425	allframes	287	Bacteria	Literature, RefSeq	False	42519	1	NC_005045	1828	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1113	GCF_000858485	allframes	6937;6938;9534;9823;41426;85517;273792	Eukaryota	UniProt;Literature, UniProt;RefSeq;Literature, UniProt;UniProt;Literature, UniProt;UniProt	False	170101	1	NC_001659	17374	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1115	GCF_000858505	allframes	1280	Bacteria	RefSeq	False	130706	1	NC_007021	18897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1119	GCF_000858545	allframes	1308	Bacteria	RefSeq	False	34704	1	NC_007019	3837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1123	GCF_000858585	allframes	1280	Bacteria	RefSeq	False	18199	1	NC_007046	2463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1125	GCF_000858605	allframes	1280	Bacteria	RefSeq	False	41318	1	NC_007051	4901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1127	GCF_000858625	allframes	9606;10114;10116	Eukaryota	Literature, RefSeq;Literature;Literature	False	35100	1	AC_000006	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1129	GCF_000858645	allframes	9606	Eukaryota	UniProt	False	36001	1	AC_000017	2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1139	GCF_000858745	allframes	1218	Bacteria	UniProt	False	45176	1	NC_006882	5215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1143	GCF_000858785	allframes	562	Bacteria	RefSeq, UniProt	False	121750	1	NC_005859	14144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1185	GCF_000859205	allframes	714	Bacteria	RefSeq	False	43033	1	NC_004827	4095	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
1189	GCF_000859265	allframes	1358	Bacteria	RefSeq	False	40003	1	NC_002796	4732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1197	GCF_000859345	allframes	1280	Bacteria	RefSeq	False	138715	1	NC_007066	20303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1199	GCF_000859365	allframes	1280	Bacteria	RefSeq	False	42732	1	NC_007048	5372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1201	GCF_000859385	allframes	1280	Bacteria	RefSeq	False	43095	1	NC_007053	5468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1203	GCF_000859405	allframes	1280	Bacteria	RefSeq	False	43576	1	NC_007057	5389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1205	GCF_000859425	allframes	1280	Bacteria	RefSeq	False	42802	1	NC_007061	5231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1207	GCF_000859445	allframes	1280	Bacteria	RefSeq	False	43440	1	NC_007065	5246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1209	GCF_000859465	allframes	9606	Eukaryota	UniProt	False	35937	1	AC_000007	2320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1211	GCF_000859485	allframes	9606	Eukaryota	UniProt	False	35514	1	AC_000018	2603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1217	GCF_000859545	allframes	287	Bacteria	RefSeq	False	65195	1	NC_006552	2560	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
1221	GCF_000859585	allframes	1218;167555	Bacteria	UniProt;	False	252401	1	NC_006883	30182	0	0	0	0	4	0	0	0	1	0	4	0	0	0	0	0	0	0	4	dsDNA viruses, no RNA stage
1229	GCF_000859665	allframes	9606	Eukaryota		False	35994	1	NC_003266	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1231	GCF_000859685	allframes	1590	Bacteria	RefSeq	False	36674	1	NC_006936	4168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1235	GCF_000859725	allframes	1428	Bacteria	RefSeq	False	14844	1	NC_006945	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1239	GCF_000859765	allframes	28169	Bacteria	RefSeq	False	37966	1	NC_006953	3827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1243	GCF_000859805	allframes	10090	Eukaryota	RefSeq, UniProt	False	230278	1	NC_004065	11651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1251	GCF_000859885	allframes	9606	Eukaryota	Literature, UniProt	False	185578	1	NC_001611	23349	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1261	GCF_000859985	allframes	9606	Eukaryota	UniProt	False	152222	1	NC_001806	4436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1271	GCF_000860085	allframes	9606;9913	Eukaryota	UniProt;UniProt	False	194711	1	NC_006998	23809	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1273	GCF_000860105	allframes	69319	Eukaryota	RefSeq, UniProt	False	185221	15	NC_007035;NC_007036;NC_007032;NC_007033;NC_007041;NC_007044;NC_007037;NC_007039;NC_007034;NC_007038;NC_007028;NC_007031;NC_007030;NC_007040;NC_007029	22983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1281	GCF_000860185	allframes	1280	Bacteria	RefSeq	False	15603	1	NC_007045	2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1283	GCF_000860205	allframes	1280	Bacteria	RefSeq	False	43883	1	NC_007049	5506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1285	GCF_000860225	allframes	1280	Bacteria	RefSeq	False	44777	1	NC_007054	5647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1287	GCF_000860245	allframes	1280	Bacteria	RefSeq	False	43155	1	NC_007058	5306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1289	GCF_000860265	allframes	1280	Bacteria	RefSeq	False	41690	1	NC_007062	5023	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
1295	GCF_000860325	allframes	1280	Bacteria	RefSeq	False	43681	1	NC_007055	5383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1297	GCF_000860345	allframes	1280	Bacteria	RefSeq	False	43114	1	NC_007059	5352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1299	GCF_000860365	allframes	1280	Bacteria	RefSeq	False	43231	1	NC_007063	5223	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
1319	GCF_000860565	allframes	9534	Eukaryota	UniProt	False	5270	1	NC_004763	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1367	GCF_000861045	allframes	28450	Bacteria	RefSeq	False	37639	1	NC_007145	1295	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
1455	GCF_000861925	allframes	9606	Eukaryota	UniProt	False	8027	1	NC_001595	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1457	GCF_000861945	allframes	9606	Eukaryota	UniProt	False	7902	1	NC_001355	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1461	GCF_000861985	allframes	9872	Eukaryota	Literature, RefSeq, UniProt	False	166259	1	NC_006966	22049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1527	GCF_000862645	allframes	645	Bacteria	RefSeq	False	172963	1	NC_007022	14536	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1531	GCF_000862685	allframes	9606	Eukaryota	Literature	False	8033	1	NC_004104	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1543	GCF_000862805	allframes	9606	Eukaryota	UniProt	False	7989	1	NC_001694	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1545	GCF_000862825	allframes	9606	Eukaryota	UniProt	False	7560	1	NC_001591	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1551	GCF_000862885	allframes	9654	Eukaryota	RefSeq	False	8170	1	NC_007150	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1613	GCF_000863505	allframes	543	Bacteria	RefSeq	False	180500	1	NC_007023	15788	0	0	0	0	3	1	1	0	0	0	2	0	0	0	0	0	0	1	3	dsDNA viruses, no RNA stage
1627	GCF_000863665	allframes	9913	Eukaryota	UniProt	False	7276	1	NC_004197	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1629	GCF_000863685	allframes	9606	Eukaryota	UniProt	False	7434	1	NC_001596	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1631	GCF_000863705	allframes	9940	Eukaryota	Literature	False	7761	1	NC_001789	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1635	GCF_000863745	allframes	749652	Eukaryota	Literature	False	149622	1	NC_007151	14323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1641	GCF_000863805	allframes	9606	Eukaryota	UniProt	False	5130	1	NC_001699	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1645	GCF_000863845	allframes	9606	Eukaryota	UniProt	False	7614	1	NC_001354	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1647	GCF_000863865	allframes	10088;10090	Eukaryota	RefSeq;RefSeq, UniProt	False	5307	1	NC_001515	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1655	GCF_000863945	allframes		Eukaryota	inferred_taxonomically	True	7906	1	NC_001526	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1657	GCF_000863965	allframes	9606	Eukaryota	UniProt	False	7723	1	NC_001587	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1659	GCF_000863985	allframes	9913	Eukaryota	UniProt	False	7945	1	NC_001522	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1663	GCF_000864025	allframes	51589	Archaea	RefSeq	False	30889	1	NC_007217	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1673	GCF_000864125	allframes	7111	Eukaryota	Literature	False	134394	1	NC_007383	12812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1677	GCF_000864165	allframes	1396	Bacteria	RefSeq	False	37253	1	NC_007458	4273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1681	GCF_000864205	allframes	278678	Bacteria	RefSeq	False	63649	1	NC_006938	2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1691	GCF_000864305	allframes	9913	Eukaryota	Literature	False	7412	1	NC_007612	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1705	GCF_000864445	allframes	1392;526977	Bacteria	RefSeq;RefSeq	False	40867	1	NC_007734	4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1709	GCF_000864485	allframes	7088;39466	Eukaryota	UniProt;Literature	False	132959	1	NC_007767	10718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1711	GCF_000864505	allframes	287	Bacteria	RefSeq	False	42999	1	NC_007806	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1713	GCF_000864525	allframes	287	Bacteria	RefSeq	False	66015	1	NC_007810	3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1721	GCF_000864605	allframes	176086	Eukaryota	RefSeq	False	5278	1	NC_007923	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1723	GCF_000864625	allframes	1496	Bacteria	RefSeq, UniProt	False	53325	1	NC_007917	7250	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
1725	GCF_000864645	allframes	662	Bacteria	RefSeq	False	39503	1	NC_007149	4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1727	GCF_000864665	allframes	9860	Eukaryota	UniProt	False	8095	1	NC_001524	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1733	GCF_000864725	allframes		Eukaryota	inferred_taxonomically	True	7759	1	NC_001676	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1743	GCF_000864825	allframes	9606	Eukaryota	Literature	False	7438	1	NC_005134	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1745	GCF_000864845	allframes	9606	Eukaryota	UniProt	False	7353	1	NC_001457	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1751	GCF_000864905	allframes	9606	Eukaryota	UniProt	False	7919	1	NC_001576	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1753	GCF_000864925	allframes	9606	Eukaryota	UniProt	False	7961	1	NC_001586	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1755	GCF_000864945	allframes	9606	Eukaryota	Literature	False	7860	1	NC_001352	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1778	GCA_002592405	allframes	1358	Bacteria	RefSeq	False	31772	1	JQ740805	4024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1780	GCA_002592425	allframes	1358	Bacteria	RefSeq	False	30876	1	JQ740807	3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
1781	GCF_000865225	allframes	929505	Bacteria	Literature	False	185683	1	NC_007581	27089	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	1	2	dsDNA viruses, no RNA stage
