#orgid	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G
GCF_000849925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000849945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000849965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000849985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002539985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000850985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002540985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002541995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000851985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002542975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000852985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002543965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002544475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000853545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
