orgid	bp	numcontigs	numCDS	numCDS_allframes	accession	lineage
GCA_002593545	31498	1	58	3959	KP793126	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiM.5
GCA_000898075	3206	1	5	267	JQ901105	root;Viruses;ssDNA viruses;Geminiviridae;Grablovirus;Grapevine red blotch virus;Grapevine geminivirus
GCA_002593585	31869	1	54	3987	KP793128	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiM.16
GCA_002611445	35904	1	58	4036	KX160214	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 98103
GCA_002629085	162422	1	237	14524	MF479730	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Secunda5virus;unclassified Secunda5virus;Aeromonas phage AS-gz
GCA_002593605	31901	1	58	4032	KP793129	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiJF1
GCA_002611465	34989	1	55	3917	KX160215	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 98104
GCA_002593625	32150	1	55	4008	KP793130	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage Phi155
GCA_002629105	59100	1	78	3443	MF476924	root;Viruses;unclassified bacterial viruses;Klebsiella phage YMC15/11/N53_KPN_BP
GCA_002611485	35636	1	53	4001	KX160216	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 98202
GCA_002593645	32270	1	60	4064	KP793131	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiE1127
GCA_002611505	35867	1	52	3993	KX160217	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 98203
GCA_002629125	58387	1	70	3247	MF476925	root;Viruses;unclassified bacterial viruses;Klebsiella phage YMC16/01/N133_KPN_BP
GCA_002593665	32682	1	59	4067	KP793132	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiM1127
GCA_002611525	38334	1	56	4241	KX160218	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 98204
GCA_002593685	28983	1	49	3601	KP793133	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiLj
GCA_002629145	43012	1	53	3314	MF612071	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Kp34virus;unclassified Kp34virus;Klebsiella phage AltoGao
GCA_002593705	30116	1	53	3725	KP793134	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage PhiS0139
GCA_002611565	35188	1	53	4075	KX160220	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage Dub35A
GCA_002629165	61644	1	77	3391	MF612073	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Klebsiella phage SopranoGao
GCA_002593725	31561	1	57	3970	KP793135	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage Phi.16
GCA_002611585	45260	1	53	3154	KX397280	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Phage MedPE-SWcel-C56
GCA_002593745	29984	1	55	3785	KP793111	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage Phi19.2
GCA_002629185	49807	1	76	3567	MF612072	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Tunavirinae;Kp36virus;unclassified Kp36virus;Klebsiella phage MezzoGao
GCA_002611625	33035	1	52	3779	KX456212	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 50101;Lactococcus phage 86501
GCA_002593765	31805	1	63	3957	KP793119	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;unclassified Sk1virus;Lactococcus phage 936 sensu lato;Lactococcus phage 936 group phage Phi10.5
GCA_002611665	34117	1	51	3949	KX456209	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 98201;Lactococcus phage 56701
GCA_002629225	45426	1	56	3703	MF668273	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Arthrobacter phage GurgleFerb
GCA_002611685	36278	1	40	4701	MF176161	root;Viruses;unclassified bacterial viruses;Bacillus phage Deep-Purple
GCA_002629245	70362	1	112	3245	MF668274	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Arv1virus;unclassified Arv1virus;Arthrobacter phage JayCookie
GCA_002611705	44559	1	52	4584	KX279892	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Sp6virus;unclassified Sp6likevirus;Escherichia virus AAPEc6
GCA_002629265	45428	1	57	3697	MF668279	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Arthrobacter phage Nellie
GCA_002629285	43950	1	60	1860	MF668285	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Korravirus;unclassified Korravirus;Arthrobacter phage Temper16
GCA_002593785	225059	1	282	24472	KJ019037	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002629305	50774	1	67	2304	MF668275	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Brevibacterium phage LuckyBarnes
GCA_002611725	158127	1	235	17711	KX495186	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bc431virus;unclassified Bc431virus;Bacillus phage PK16
GCA_002629325	51238	1	97	2021	MF668282	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Soupsvirus;unclassified Soupsvirus;Gordonia phage ShayRa
GCA_002611745	53622	1	91	2328	KX522649	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Bircsak
GCA_002629345	59947	1	98	2073	MF668267	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Tm4virus;unclassified Tm4virus;Mycobacterium phage Apocalypse
GCA_002611765	40823	1	57	4662	KX507045	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Vibrio phage 2E1
GCA_002629365	41903	1	63	1164	MF668268	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Liefievirus;unclassified Liefievirus;Mycobacterium phage Aroostook
GCA_002593825	216628	1	286	23501	KJ019052	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002629385	52719	1	96	2109	MF668269	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Drake55
GCA_002629405	56418	1	109	2424	MF668270	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage Emma
GCA_002611785	129756	1	176	15566	KX507046	root;Viruses;unclassified bacterial viruses;Vibrio phage S4-7
GCA_002629425	55765	1	97	2308	MF668271	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage Geralt
GCA_002629465	68056	1	97	2501	MF668276	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Bclasvirinae;Pg1virus;unclassified Pg1virus;Mycobacterium phage Lulumae
GCA_002593845	225391	1	286	24466	KJ019053	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002611805	181570	1	284	15146	KX443552	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Cronobacter phage vB_CsaM_leE
GCA_002629485	75554	1	146	3302	MF668277	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage MadamMonkfish
GCA_002611845	50701	1	76	1699	KX507344	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Arquatrovirinae;Likavirus;unclassified Likavirus;Streptomyces phage Godpower
GCA_002629505	51294	1	86	1949	MF668278	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Morpher26
GCA_002611865	50558	1	75	1710	KX507343	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Arquatrovirinae;Likavirus;unclassified Likavirus;Streptomyces phage Lorelei
GCA_000906615	1230522	1	1176	168305	JX885207	root;Viruses;dsDNA viruses, no RNA stage;Mimiviridae;unclassified Mimiviridae;Megavirus chiliensis;Megavirus lba
GCA_002593865	223270	1	287	24257	KJ019058	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002629525	164254	1	244	6098	MF668280	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage Phabba
GCA_002611885	162040	1	292	19352	KX156152	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Wphvirus;unclassified Wphvirus;Bacillus phage Smudge
GCA_002629545	57789	1	103	2410	MF668281	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage RitaG
GCA_002611905	81509	1	125	8819	JF713456	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Vibrio phage 1
GCA_002629565	54655	1	100	2358	MF668283	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Smairt
GCA_002593885	215767	1	289	23366	KJ019066	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002629585	110240	1	238	5256	MF668284	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Omegavirus;unclassified Omegavirus;Mycobacterium phage Squint
GCA_002629605	54513	1	101	2244	MF668287	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage Wachhund
GCA_002629625	52122	1	100	2324	MF668288	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Wiks
GCA_002629645	46600	1	69	2052	MF614627	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;unclassified Caudovirales;Sinorhizobium phage phi2LM21
GCA_002611925	234670	1	297	32876	LC168164	root;Viruses;unclassified bacterial viruses;Tenacibaculum phage pT24
GCA_002629665	41448	1	59	1694	MF614628	root;Viruses;unclassified bacterial viruses;Sinorhizobium phage phi3LM21
GCA_002593905	222326	1	281	24214	KJ019085	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002629705	41712	1	68	5293	MF678788	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Enterococcus phage phiSHEF2
GCA_002629725	41081	1	63	5166	MF678789	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Enterococcus phage phiSHEF4
GCA_002611945	149813	1	281	15568	KX552041	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Escherichia phage ESCO13
GCA_002629745	41598	1	69	5186	MF678790	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Enterococcus phage phiSHEF5
GCA_002611965	51178	1	88	1917	KX550441	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage LittleGuy
GCA_002629765	39241	1	57	2918	MF695815	root;Viruses;unclassified bacterial viruses;Klebsiella phage KPP5665-2
GCA_002611985	51274	1	85	1945	KX550442	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Badger
GCA_002629785	37316	1	66	3059	MF595878	root;Viruses;unclassified bacterial viruses;Caldibacillus phage CBP1
GCA_002612005	51743	1	92	2235	KX550443	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Magnito
GCA_002593925	226849	1	288	24682	KJ019086	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002629805	44708	1	58	3398	MF807953	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Lambdavirus;unclassified Lambda-like viruses;Escherichia phage Ayreon
GCA_002612025	40765	1	49	3237	KX591654	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Klebsiella phage vB_KpnP_KpV763
GCA_002629825	50072	1	83	1803	MF773750	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage OKCentral2016
GCA_002629845	42351	1	49	1810	KU743887	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Phikmvvirus;Pseudomonas virus phiKMV;Pseudomonas phage phiNFS
GCA_002612045	70679	1	94	2217	KX589269	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage Fortunato
GCA_002629865	27595	1	49	3471	GQ979703	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;Lactococcus virus P2
GCA_002629885	40003	1	64	4732	AJ245616	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage BK5-T
GCA_002629905	4248	1	4	369	AF059243	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Leviviridae;Allolevivirus;Escherichia virus FI;Enterobacteria phage NL95
GCA_002629945	39481	1	52	4446	JQ780163	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;T7virus;unclassified T7-like viruses;Vibriophage VP4;Vibrio phage VP3
GCA_002593945	224948	1	286	24458	KJ019090	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002612085	214214	1	262	23818	KU686213	root;Viruses;unclassified bacterial viruses;Synechococcus phage S-CAM7
GCA_002629965	131384	1	174	16766	DQ004855	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Spounavirinae;P100virus;Listeria virus P100
GCA_002629985	39699	1	58	3760	AM084414	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;T7virus;unclassified T7-like viruses;Enterobacteria phage K1F
GCA_002593965	196842	1	258	21411	KJ019091	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002630005	65729	1	92	3525	KF981875	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Pbunavirus;Pseudomonas virus F8;Pseudomonas phage SPM-1
GCA_002630025	35559	1	2	1542	Y13918	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Peduovirinae;P2virus;Pseudomonas virus phiCTX
GCA_002612105	177907	1	280	14860	KX431559	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Cronobacter phage vB_CsaM_leB
GCA_002630045	52162	1	51	3762	DQ785801	root;Viruses;unclassified bacterial viruses;Sodalis phage phiSG1
GCA_000914855	1244621	1	0	169830	KF527229	root;Viruses;dsDNA viruses, no RNA stage;Mimiviridae;unclassified Mimiviridae;Megavirus chiliensis;Megavirus terra1
GCA_000919615	18338	1	20	2590	JN603369	root;Viruses;dsDNA viruses, no RNA stage;Lavidaviridae;Sputnikvirus;Mimivirus-dependent virus Sputnik;Sputnik virophage 2
GCA_000920455	18338	1	20	2590	JN603370	root;Viruses;dsDNA viruses, no RNA stage;Lavidaviridae;Sputnikvirus;Mimivirus-dependent virus Sputnik;Sputnik virophage 3
GCA_000925975	7321	1	1	777	AB937989	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Crohivirus;Crohivirus A
GCA_000928975	5181	1	6	510	AB767295	root;Viruses;dsDNA viruses, no RNA stage;Polyomaviridae;Betapolyomavirus;Papio cynocephalus polyomavirus 2;Yellow baboon polyomavirus 2
GCA_002593985	224378	1	285	24397	KJ019092	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_000989135	12292	7	7	1014	LN559124;LN559126;LN559125;LN559120;LN559123;LN559121;LN559122	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae;Deltainfluenzavirus;Influenza D virus;Influenza D virus (D/bovine/France/2986/2012)
GCA_002612125	179516	1	286	14942	KX431560	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Cronobacter phage vB_CsaM_leN
GCA_002630065	155800	1	236	5882	KX369583	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bxz1virus;Mycobacterium virus Bxz1;Mycobacterium phage Catera;Mycobacterium phage Littleton
GCA_002612145	52738	1	98	2112	KX557284	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Soupsvirus;unclassified Soupsvirus;Gordonia phage Strosahl
GCA_002630085	40365	1	0	4966	KP209285	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Phietavirus;Staphylococcus virus phiNM4;Staphylococcus phage phiNM4-gamma4
GCA_002630105	4218	1	4	391	FJ483840	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Leviviridae;Allolevivirus;Escherichia virus Qbeta
GCA_002630125	4221	1	4	399	FJ483841	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Leviviridae;Allolevivirus;Escherichia virus Qbeta
GCA_002630145	4218	1	4	398	FJ483842	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Leviviridae;Allolevivirus;Escherichia virus Qbeta
GCA_002612165	69165	1	95	2476	KX557288	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Rhodococcus phage ChewyVIII
GCA_001308675	172065	5	207	25858	HM246722;HM246720;HM246721;HM246724;HM246723	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Eucampyvirinae;Cp220virus;Campylobacter virus IBB35
GCA_001629945	2610	1	5	215	KU562963	root;Viruses;ssDNA viruses;Geminiviridae;Begomovirus;Tobacco leaf curl Cuba virus
GCA_001698315	2837	1	6	256	KU992909	root;Viruses;ssDNA viruses;Geminiviridae;Begomovirus;unclassified Begomovirus;Sweet potato leaf curl Henanzhengzhou virus
GCA_001717295	10887	1	1	1025	KX580898	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Solinviviridae;Nyfulvavirus;Nylanderia fulva virus 1
GCA_002612185	61145	1	97	1981	KX683428	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Tm4virus;unclassified Tm4virus;Mycobacterium phage TBond007
GCA_002594005	222009	1	285	24162	KJ019093	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Synechococcus phage ACG-2014f
GCA_002612205	51646	1	87	2241	KX702320	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Bigfoot
GCA_002612225	43977	1	61	2023	KX688103	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Korravirus;unclassified Korravirus;Arthrobacter phage Greenhouse
GCA_002627525	204930	1	269	20237	MF351863	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Synechococcus phage Bellamy
GCA_002612245	44163	1	62	2035	KX688102	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Korravirus;unclassified Korravirus;Arthrobacter phage Oxynfrius
